id_x,created,asset_id,distance,origin_latitude,origin_longitude,origin_time_stamp,origin_address,destination_latitude,destination_longitude,destination_time_stamp,destination_address,created_day,created_week,created_month,created_year,created_dayofweek,duration_seconds,average_speed,id_y,make,model,year,make_category
dNzGI6P,2023-02-04 09:54:01.118000+00:00,XffJI53,2439.5400000000004,-1.0660040378570557,37.19205856323242,2023-02-04 09:53:58+00:00,"Gatuanyaga, Kiambu County, Kenya",-1.0604950189590454,37.17600631713867,2023-02-04 10:03:24+00:00,"A3, Thika, Kiambu County, Kenya",Saturday,5,2,2023,Weekend,566.0,15.516508833922263,XffJI53,HAOJIN,Future,2021.0,medium
yVg3Ysp,2023-02-04 08:38:26.429000+00:00,XffJI53,1146.6399999999999,-1.0732840299606323,37.19771194458008,2023-02-04 08:38:24+00:00,"Thika, Kiambu County, Kenya",-1.0659259557724,37.192237854003906,2023-02-04 08:49:49+00:00,"Gatuanyaga, Kiambu County, Kenya",Saturday,5,2,2023,Weekend,685.0,6.026137226277371,XffJI53,HAOJIN,Future,2021.0,medium
kOdbRg5,2023-02-04 07:53:48.539000+00:00,XffJI53,3163.319999999999,-1.0732790231704712,37.197689056396484,2023-02-04 07:53:45+00:00,"Thika, Kiambu County, Kenya",-1.0733660459518433,37.19776153564453,2023-02-04 08:12:07+00:00,"Thika, Kiambu County, Kenya",Saturday,5,2,2023,Weekend,1102.0,10.333894736842103,XffJI53,HAOJIN,Future,2021.0,medium
qyPfcGz,2023-02-04 07:28:25.838000+00:00,XffJI53,886.4600000000002,-1.0788209438323975,37.19161605834961,2023-02-04 07:28:19+00:00,"Thika, Kiambu County, Kenya",-1.073240041732788,37.19768524169922,2023-02-04 07:30:48+00:00,"Thika, Kiambu County, Kenya",Saturday,5,2,2023,Weekend,149.0,21.417825503355708,XffJI53,HAOJIN,Future,2021.0,medium
JdqJGRD,2023-02-03 19:15:49.748000+00:00,XffJI53,606.74,-1.0602279901504517,37.175968170166016,2023-02-03 19:15:48+00:00,"A3, Thika, Kiambu County, Kenya",-1.0646090507507324,37.178646087646484,2023-02-03 19:25:43+00:00,"Thika, Kiambu County, Kenya",Friday,5,2,2023,Weekday,595.0,3.6710319327731096,XffJI53,HAOJIN,Future,2021.0,medium
iF01KPo,2023-02-03 18:45:41.730000+00:00,XffJI53,1847.3500000000006,-1.0643210411071777,37.19021987915039,2023-02-03 18:45:35+00:00,"Thika, Kiambu County, Kenya",-1.060431957244873,37.1760368347168,2023-02-03 18:57:35+00:00,"A3, Thika, Kiambu County, Kenya",Friday,5,2,2023,Weekday,720.0,9.236750000000002,XffJI53,HAOJIN,Future,2021.0,medium
5OLznSa,2023-02-03 18:21:46.196000+00:00,XffJI53,1958.6199999999994,-1.056980013847351,37.181671142578125,2023-02-03 18:21:43+00:00,"A3, Thika, Kiambu County, Kenya",-1.0657780170440674,37.192012786865234,2023-02-03 18:31:38+00:00,"Gatuanyaga, Kiambu County, Kenya",Friday,5,2,2023,Weekday,595.0,11.850473949579829,XffJI53,HAOJIN,Future,2021.0,medium
doIj9uX,2023-02-03 16:16:38.054000+00:00,XffJI53,794.6899999999998,-1.0631599426269531,37.18059158325195,2023-02-03 16:16:33+00:00,"Gatuanyaga, Kiambu County, Kenya",-1.056915044784546,37.18169021606445,2023-02-03 16:22:01+00:00,"A3, Thika, Kiambu County, Kenya",Friday,5,2,2023,Weekday,328.0,8.722207317073169,XffJI53,HAOJIN,Future,2021.0,medium
UKax2l3,2023-02-03 14:28:10.026000+00:00,XffJI53,1341.8500000000001,-1.0572090148925781,37.181583404541016,2023-02-03 14:28:04+00:00,"A3, Thika, Kiambu County, Kenya",-1.0644439458847046,37.178741455078125,2023-02-03 14:31:32+00:00,"Thika, Kiambu County, Kenya",Friday,5,2,2023,Weekday,208.0,23.224326923076926,XffJI53,HAOJIN,Future,2021.0,medium
kt9oaEk,2023-02-03 10:04:50.179000+00:00,XffJI53,5540.86,-1.061216950416565,37.18169403076172,2023-02-03 10:04:36+00:00,"Gatuanyaga, Kiambu County, Kenya",-1.065883994102478,37.19215393066406,2023-02-03 10:22:58+00:00,"Gatuanyaga, Kiambu County, Kenya",Friday,5,2,2023,Weekday,1102.0,18.100813067150636,XffJI53,HAOJIN,Future,2021.0,medium
CzQ4wTt,2023-02-03 09:51:41.040000+00:00,XffJI53,626.2899999999998,-1.060371994972229,37.17637634277344,2023-02-03 09:51:38+00:00,"A3, Thika, Kiambu County, Kenya",-1.0589250326156616,37.18131637573242,2023-02-03 09:53:07+00:00,"A3, Gatuanyaga, Kiambu County, Kenya",Friday,5,2,2023,Weekday,89.0,25.333078651685387,XffJI53,HAOJIN,Future,2021.0,medium
LGl2UAU,2023-02-03 07:45:39.401000+00:00,XffJI53,377.32,-1.0708420276641846,37.17474365234375,2023-02-03 07:45:31+00:00,"Thika, Kiambu County, Kenya",-1.064579963684082,37.17866134643555,2023-02-03 07:55:57+00:00,"Thika, Kiambu County, Kenya",Friday,5,2,2023,Weekday,626.0,2.169891373801917,XffJI53,HAOJIN,Future,2021.0,medium
1DfFJH0,2023-02-03 05:46:54.564000+00:00,XffJI53,4328.78,-1.0659849643707275,37.192134857177734,2023-02-03 05:46:53+00:00,"Gatuanyaga, Kiambu County, Kenya",-1.0723979473114014,37.17417907714844,2023-02-03 06:00:58+00:00,"Thika, Kiambu County, Kenya",Friday,5,2,2023,Weekday,845.0,18.44213964497041,XffJI53,HAOJIN,Future,2021.0,medium
5CzwgKG,2023-02-02 20:26:25.662000+00:00,XffJI53,2121.9999999999995,-1.0593440532684326,37.17901611328125,2023-02-02 20:26:20+00:00,"A3, Thika, Kiambu County, Kenya",-1.065790057182312,37.19224548339844,2023-02-02 20:32:47+00:00,"Gatuanyaga, Kiambu County, Kenya",Thursday,5,2,2023,Weekday,387.0,19.739534883720925,XffJI53,HAOJIN,Future,2021.0,medium
TTKrTih,2023-02-02 19:52:10.831000+00:00,XffJI53,1653.99,-1.0602740049362183,37.17605209350586,2023-02-02 19:52:06+00:00,"A3, Thika, Kiambu County, Kenya",-1.0594240427017212,37.1789436340332,2023-02-02 20:00:32+00:00,"A3, Thika, Kiambu County, Kenya",Thursday,5,2,2023,Weekday,506.00000000000006,11.767517786561264,XffJI53,HAOJIN,Future,2021.0,medium
A6bqKWa,2023-02-02 17:17:34.071000+00:00,XffJI53,1030.69,-1.0605050325393677,37.17485809326172,2023-02-02 17:17:24+00:00,"A3, Thika, Kiambu County, Kenya",-1.056839942932129,37.181697845458984,2023-02-02 17:29:49+00:00,"A3, Thika, Kiambu County, Kenya",Thursday,5,2,2023,Weekday,745.0,4.980515436241611,XffJI53,HAOJIN,Future,2021.0,medium
61UfvRd,2023-02-02 15:12:52.455000+00:00,XffJI53,15937.399999999998,-1.0993690490722656,37.073150634765625,2023-02-02 15:12:48+00:00,"Juja, Kiambu County, Kenya",-1.0549310445785522,37.10456848144531,2023-02-02 16:08:19+00:00,"Makongeni, Thika, Kiambu County, Kenya",Thursday,5,2,2023,Weekday,3331.0,17.224449114380064,XffJI53,HAOJIN,Future,2021.0,medium
hknjnWY,2023-02-02 03:21:30.823000+00:00,XffJI53,15275.990000000007,-1.060839056968689,37.15736389160156,2023-02-02 03:21:26+00:00,"A3, Thika, Kiambu County, Kenya",-1.09934401512146,37.07337951660156,2023-02-02 03:59:39+00:00,"Juja, Kiambu County, Kenya",Thursday,5,2,2023,Weekday,2293.0,23.983237679895346,XffJI53,HAOJIN,Future,2021.0,medium
2U2ToBa,2023-02-01 18:48:54.004000+00:00,XffJI53,5037.850000000003,-1.0658290386199951,37.19206619262695,2023-02-01 18:48:51+00:00,"Gatuanyaga, Kiambu County, Kenya",-1.066169023513794,37.19152069091797,2023-02-01 19:19:14+00:00,"Gatuanyaga, Kiambu County, Kenya",Wednesday,5,2,2023,Weekday,1823.0,9.948579264947895,XffJI53,HAOJIN,Future,2021.0,medium
IbsXp2c,2023-02-01 18:23:46.116000+00:00,XffJI53,3333.159999999999,-1.0642709732055664,37.178611755371094,2023-02-01 18:23:41+00:00,"Thika, Kiambu County, Kenya",-1.065788984298706,37.192108154296875,2023-02-01 18:34:07+00:00,"Gatuanyaga, Kiambu County, Kenya",Wednesday,5,2,2023,Weekday,626.0,19.1683322683706,XffJI53,HAOJIN,Future,2021.0,medium
xdcm4Q5,2023-02-01 17:45:09.069000+00:00,XffJI53,543.9,-1.060299038887024,37.1761589050293,2023-02-01 17:45:06+00:00,"A3, Thika, Kiambu County, Kenya",-1.0643490552902222,37.17843246459961,2023-02-01 17:46:35+00:00,"Thika, Kiambu County, Kenya",Wednesday,5,2,2023,Weekday,89.0,22.000449438202246,XffJI53,HAOJIN,Future,2021.0,medium
bt91VMX,2023-02-01 17:27:34.611000+00:00,XffJI53,452.66,-1.060399055480957,37.17256164550781,2023-02-01 17:27:32+00:00,"A3, Thika, Kiambu County, Kenya",-1.0604039430618286,37.17597961425781,2023-02-01 17:30:01+00:00,"A3, Thika, Kiambu County, Kenya",Wednesday,5,2,2023,Weekday,149.0,10.93675167785235,XffJI53,HAOJIN,Future,2021.0,medium
UZZh40K,2023-02-01 16:39:01.408000+00:00,XffJI53,5970.159999999999,-1.0594639778137207,37.12548065185547,2023-02-01 16:38:56+00:00,"A3, Thika, Kiambu County, Kenya",-1.0603729486465454,37.17255401611328,2023-02-01 17:00:50+00:00,"A3, Thika, Kiambu County, Kenya",Wednesday,5,2,2023,Weekday,1314.0,16.356602739726025,XffJI53,HAOJIN,Future,2021.0,medium
ZDO9ecY,2023-02-01 09:44:25.321000+00:00,XffJI53,8753.540000000003,-1.0517719984054565,37.109676361083984,2023-02-01 09:44:22+00:00,"Thika, Kiambu County, Kenya",-1.0994080305099487,37.073158264160156,2023-02-01 10:15:39+00:00,"Juja, Kiambu County, Kenya",Wednesday,5,2,2023,Weekday,1877.0000000000002,16.788888652104426,XffJI53,HAOJIN,Future,2021.0,medium
TaOTmyJ,2023-02-01 08:51:48.452000+00:00,XffJI53,2406.7499999999995,-1.056270956993103,37.093624114990234,2023-02-01 08:51:34+00:00,"Makongeni, Thika, Kiambu County, Kenya",-1.0516860485076904,37.109710693359375,2023-02-01 09:01:30+00:00,"Thika, Kiambu County, Kenya",Wednesday,5,2,2023,Weekday,596.0,14.537416107382546,XffJI53,HAOJIN,Future,2021.0,medium
5tWfJnS,2023-02-01 03:26:21.230000+00:00,XffJI53,17743.830000000013,-1.060444951057434,37.17262649536133,2023-02-01 03:26:17+00:00,"A3, Thika, Kiambu County, Kenya",-1.0994399785995483,37.07320022583008,2023-02-01 04:17:22+00:00,"Juja, Kiambu County, Kenya",Wednesday,5,2,2023,Weekday,3065.0,20.841040130505725,XffJI53,HAOJIN,Future,2021.0,medium
jYF6tzJ,2023-01-31 17:10:05.548000+00:00,XffJI53,3382.7699999999995,-1.0644240379333496,37.178436279296875,2023-01-31 17:10:00+00:00,"Thika, Kiambu County, Kenya",-1.0657600164413452,37.192047119140625,2023-01-31 17:45:18+00:00,"Gatuanyaga, Kiambu County, Kenya",Tuesday,5,1,2023,Weekday,2118.0,5.749750708215297,XffJI53,HAOJIN,Future,2021.0,medium
bi2xIsT,2023-01-31 13:15:22.234000+00:00,XffJI53,10084.870000000003,-1.0577670335769653,37.260467529296875,2023-01-31 13:15:18+00:00,"A3, Kilimambogo, Kiambu County, Kenya",-1.0644789934158325,37.17863845825195,2023-01-31 14:04:27+00:00,"Thika, Kiambu County, Kenya",Tuesday,5,1,2023,Weekday,2949.0,12.311133265513737,XffJI53,HAOJIN,Future,2021.0,medium
qagRo3q,2023-01-31 12:58:29.427000+00:00,XffJI53,1199.73,-1.0572600364685059,37.27048873901367,2023-01-31 12:58:25+00:00,"A3, Thika, Kiambu County, Kenya",-1.0577399730682373,37.26048278808594,2023-01-31 13:00:54+00:00,"A3, Kilimambogo, Kiambu County, Kenya",Tuesday,5,1,2023,Weekday,149.0,28.986765100671143,XffJI53,HAOJIN,Future,2021.0,medium
GDymBiU,2023-01-31 09:54:39.241000+00:00,XffJI53,11457.74000000001,-1.0644899606704712,37.178741455078125,2023-01-31 09:54:33+00:00,"Thika, Kiambu County, Kenya",-1.0609060525894165,37.26792526245117,2023-01-31 10:31:47+00:00,"Kilimambogo, Kiambu County, Kenya",Tuesday,5,1,2023,Weekday,2234.0,18.46368128916743,XffJI53,HAOJIN,Future,2021.0,medium
sHXAJ6y,2023-01-31 09:31:07.005000+00:00,XffJI53,141.93,-1.0655360221862793,37.17909622192383,2023-01-31 09:31:03+00:00,"Thika, Kiambu County, Kenya",-1.0644079446792603,37.178531646728516,2023-01-31 09:33:02+00:00,"Thika, Kiambu County, Kenya",Tuesday,5,1,2023,Weekday,119.00000000000001,4.293680672268907,XffJI53,HAOJIN,Future,2021.0,medium
R28Z5eR,2023-01-31 09:03:27.669000+00:00,XffJI53,584.03,-1.0721219778060913,37.17445373535156,2023-01-31 09:03:26+00:00,"Thika, Kiambu County, Kenya",-1.0655200481414795,37.17903518676758,2023-01-31 09:11:18+00:00,"Thika, Kiambu County, Kenya",Tuesday,5,1,2023,Weekday,472.00000000000006,4.454466101694915,XffJI53,HAOJIN,Future,2021.0,medium
6hwDptc,2023-01-30 17:06:33.515000+00:00,XffJI53,2084.620000000001,-1.0603549480438232,37.17597961425781,2023-01-30 17:06:29+00:00,"A3, Thika, Kiambu County, Kenya",-1.0723639726638794,37.17415237426758,2023-01-30 17:17:53+00:00,"Thika, Kiambu County, Kenya",Monday,5,1,2023,Weekday,684.0,10.971684210526321,XffJI53,HAOJIN,Future,2021.0,medium
HFWcXDl,2023-01-30 11:44:33.886000+00:00,XffJI53,4689.8,-1.07322096824646,37.197654724121094,2023-01-30 11:44:30+00:00,"Thika, Kiambu County, Kenya",-1.0603699684143066,37.17598342895508,2023-01-30 12:12:48+00:00,"A3, Thika, Kiambu County, Kenya",Monday,5,1,2023,Weekday,1698.0,9.94303886925795,XffJI53,HAOJIN,Future,2021.0,medium
aFQwEmt,2023-01-30 10:27:22.547000+00:00,XffJI53,16529.37000000001,-1.050853967666626,37.07767105102539,2023-01-30 10:27:10+00:00,"Kiandutu Slums, Thika, Kiambu County, Kenya",-1.0732710361480713,37.19770812988281,2023-01-30 11:21:17+00:00,"Thika, Kiambu County, Kenya",Monday,5,1,2023,Weekday,3247.0,18.326372651678486,XffJI53,HAOJIN,Future,2021.0,medium
IjP4caJ,2023-01-30 09:44:52.714000+00:00,XffJI53,11156.539999999992,-1.0610640048980713,37.17426681518555,2023-01-30 09:44:47+00:00,"A3, Thika, Kiambu County, Kenya",-1.0508990287780762,37.077449798583984,2023-01-30 10:12:45+00:00,"Kiandutu Slums, Thika, Kiambu County, Kenya",Monday,5,1,2023,Weekday,1678.0,23.935365911799746,XffJI53,HAOJIN,Future,2021.0,medium
M7mQarV,2023-01-30 08:44:25.281000+00:00,XffJI53,12455.39,-1.0607850551605225,37.17652130126953,2023-01-30 08:33:51+00:00,"A3, Thika, Kiambu County, Kenya",-1.0610270500183105,37.17424774169922,2023-01-30 09:33:41+00:00,"A3, Thika, Kiambu County, Kenya",Monday,5,1,2023,Weekday,3590.0,12.490084679665738,XffJI53,HAOJIN,Future,2021.0,medium
tJlMoFs,2023-01-30 07:35:56.348000+00:00,XffJI53,3108.5,-1.0688960552215576,37.190696716308594,2023-01-30 07:35:52+00:00,"Thika, Kiambu County, Kenya",-1.060533046722412,37.176368713378906,2023-01-30 07:58:57+00:00,"A3, Thika, Kiambu County, Kenya",Monday,5,1,2023,Weekday,1385.0,8.07985559566787,XffJI53,HAOJIN,Future,2021.0,medium
cof2WKK,2023-01-29 16:44:02.828000+00:00,XffJI53,5351.3200000000015,-1.0599199533462524,37.177059173583984,2023-01-29 16:43:57+00:00,"A3, Thika, Kiambu County, Kenya",-1.068755030632019,37.19057846069336,2023-01-29 17:24:39+00:00,"Thika, Kiambu County, Kenya",Sunday,4,1,2023,Weekend,2442.0,7.888923832923835,XffJI53,HAOJIN,Future,2021.0,medium
GQHQhp9,2023-01-29 16:14:25.181000+00:00,XffJI53,2091.360000000001,-1.0665349960327148,37.19249725341797,2023-01-29 16:14:20+00:00,"Gatuanyaga, Kiambu County, Kenya",-1.0597389936447144,37.176971435546875,2023-01-29 16:23:45+00:00,"A3, Thika, Kiambu County, Kenya",Sunday,4,1,2023,Weekend,565.0,13.325479646017705,XffJI53,HAOJIN,Future,2021.0,medium
UobI0XI,2023-01-29 13:18:38.032000+00:00,XffJI53,24731.470000000005,-1.062351942062378,37.1773567199707,2023-01-29 13:18:33+00:00,"Thika, Kiambu County, Kenya",-1.0688560009002686,37.19062423706055,2023-01-29 14:38:27+00:00,"Thika, Kiambu County, Kenya",Sunday,4,1,2023,Weekend,4794.0,18.57181727158949,XffJI53,HAOJIN,Future,2021.0,medium
i8tlVEI,2023-01-29 10:56:11.530000+00:00,XffJI53,13063.030000000015,-1.0712699890136719,37.185611724853516,2023-01-29 10:56:10+00:00,"Thika, Kiambu County, Kenya",-1.0777499675750732,37.185386657714844,2023-01-29 11:55:15+00:00,"Thika, Kiambu County, Kenya",Sunday,4,1,2023,Weekend,3545.0,13.265700423131186,XffJI53,HAOJIN,Future,2021.0,medium
eWVjVGB,2023-01-29 08:31:28.407000+00:00,XffJI53,2715.8699999999994,-1.0604939460754395,37.17628860473633,2023-01-29 08:31:24+00:00,"A3, Thika, Kiambu County, Kenya",-1.0779600143432617,37.19451904296875,2023-01-29 08:41:16+00:00,"Thika, Kiambu County, Kenya",Sunday,4,1,2023,Weekend,592.0,16.515425675675672,XffJI53,HAOJIN,Future,2021.0,medium
7ISWiev,2023-01-28 17:37:17.764000+00:00,XffJI53,2842.5900000000006,-1.0640900135040283,37.17835235595703,2023-01-28 17:37:11+00:00,"Thika, Kiambu County, Kenya",-1.0686899423599243,37.1906852722168,2023-01-28 17:47:07+00:00,"Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,596.0,17.1700067114094,XffJI53,HAOJIN,Future,2021.0,medium
OcU78Ec,2023-01-28 15:02:59.343000+00:00,XffJI53,21859.830000000038,-1.0611859560012817,37.174049377441406,2023-01-28 15:02:56+00:00,"A3, Thika, Kiambu County, Kenya",-1.063959002494812,37.178306579589844,2023-01-28 17:26:08+00:00,"Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,8592.0,9.15914664804471,XffJI53,HAOJIN,Future,2021.0,medium
tt2Z6UJ,2023-01-28 14:12:54.209000+00:00,XffJI53,6941.760000000001,-1.0594170093536377,37.1782112121582,2023-01-28 14:12:52+00:00,"A3, Thika, Kiambu County, Kenya",-1.0611380338668823,37.174076080322266,2023-01-28 14:40:40+00:00,"A3, Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,1668.0,14.98221582733813,XffJI53,HAOJIN,Future,2021.0,medium
v04irLe,2023-01-28 13:40:26.855000+00:00,XffJI53,2293.379999999999,-1.0689029693603516,37.19059753417969,2023-01-28 13:40:24+00:00,"Thika, Kiambu County, Kenya",-1.0593539476394653,37.178260803222656,2023-01-28 13:58:10+00:00,"A3, Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,1066.0,7.74499812382739,XffJI53,HAOJIN,Future,2021.0,medium
w0Dcx37,2023-01-28 13:17:50.864000+00:00,XffJI53,1345.8999999999999,-1.0762250423431396,37.18684005737305,2023-01-28 13:17:46+00:00,"Thika, Kiambu County, Kenya",-1.0687739849090576,37.190650939941406,2023-01-28 13:22:44+00:00,"Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,298.0,16.259194630872482,XffJI53,HAOJIN,Future,2021.0,medium
0a1lZzP,2023-01-28 12:47:13.899000+00:00,XffJI53,4754.56,-1.1119379997253418,37.171302795410156,2023-01-28 12:47:06+00:00,"Juja, Kiambu County, Kenya",-1.0779860019683838,37.18531036376953,2023-01-28 13:02:00+00:00,"Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,894.0,19.145879194630876,XffJI53,HAOJIN,Future,2021.0,medium
rCKEylB,2023-01-28 11:50:47.073000+00:00,XffJI53,6463.999999999999,-1.070618987083435,37.19149398803711,2023-01-28 11:50:42+00:00,"Thika, Kiambu County, Kenya",-1.1145930290222168,37.169437408447266,2023-01-28 12:19:28+00:00,"Juja, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,1726.0,13.482271147161065,XffJI53,HAOJIN,Future,2021.0,medium
CaUWHwS,2023-01-28 10:45:26.357000+00:00,XffJI53,668.0999999999999,-1.0688730478286743,37.190650939941406,2023-01-28 10:45:24+00:00,"Thika, Kiambu County, Kenya",-1.0686249732971191,37.190574645996094,2023-01-28 10:49:23+00:00,"Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,239.00000000000003,10.063430962343094,XffJI53,HAOJIN,Future,2021.0,medium
zpzcdmw,2023-01-28 09:18:24.632000+00:00,XffJI53,2844.22,-1.0782649517059326,37.19479751586914,2023-01-28 09:18:18+00:00,"Thika, Kiambu County, Kenya",-1.0687170028686523,37.19057083129883,2023-01-28 09:50:35+00:00,"Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,1937.0000000000002,5.286108415074858,XffJI53,HAOJIN,Future,2021.0,medium
0bfvQZv,2023-01-28 07:46:52.761000+00:00,XffJI53,10080.310000000003,-1.0649499893188477,37.17713165283203,2023-01-28 07:46:49+00:00,"Thika, Kiambu County, Kenya",-1.078086018562317,37.19466018676758,2023-01-28 09:02:24+00:00,"Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,4535.0,8.00201014332966,XffJI53,HAOJIN,Future,2021.0,medium
zClMr0R,2023-01-28 05:21:47.041000+00:00,XffJI53,32558.579999999998,-1.0690029859542847,37.19070816040039,2023-01-28 05:21:45+00:00,"Thika, Kiambu County, Kenya",-1.0649360418319702,37.17699432373047,2023-01-28 07:33:46+00:00,"Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,7921.000000000001,14.79748617598788,XffJI53,HAOJIN,Future,2021.0,medium
ilKtfE6,2023-01-28 02:16:39.493000+00:00,XffJI53,5812.290000000001,-1.0689059495925903,37.190677642822266,2023-01-28 02:16:37+00:00,"Thika, Kiambu County, Kenya",-1.068701982498169,37.190704345703125,2023-01-28 02:34:59+00:00,"Thika, Kiambu County, Kenya",Saturday,4,1,2023,Weekend,1102.0,18.98751724137931,XffJI53,HAOJIN,Future,2021.0,medium
ZQ0xheK,2023-01-27 16:46:36.041000+00:00,XffJI53,3422.2200000000007,-1.0600240230560303,37.17702102661133,2023-01-27 16:46:30+00:00,"A3, Thika, Kiambu County, Kenya",-1.0687730312347412,37.190574645996094,2023-01-27 17:17:47+00:00,"Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,1877.0000000000002,6.56366116142781,XffJI53,HAOJIN,Future,2021.0,medium
sHz6TP2,2023-01-27 15:55:55.100000+00:00,XffJI53,3393.42,-1.0689500570297241,37.19072341918945,2023-01-27 15:55:53+00:00,"Thika, Kiambu County, Kenya",-1.0596489906311035,37.17700958251953,2023-01-27 16:07:12+00:00,"A3, Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,679.0,17.99162297496318,XffJI53,HAOJIN,Future,2021.0,medium
Hqsl3DS,2023-01-27 14:03:40.974000+00:00,XffJI53,18251.469999999998,-1.0605889558792114,37.176475524902344,2023-01-27 14:03:37+00:00,"A3, Thika, Kiambu County, Kenya",-1.0688300132751465,37.19062042236328,2023-01-27 15:11:07+00:00,"Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,4050.0000000000005,16.223528888888886,XffJI53,HAOJIN,Future,2021.0,medium
1sRoZFf,2023-01-27 13:30:51.792000+00:00,XffJI53,6060.28,-1.0605640411376953,37.176448822021484,2023-01-27 13:30:47+00:00,"A3, Thika, Kiambu County, Kenya",-1.0605809688568115,37.17645263671875,2023-01-27 13:49:10+00:00,"A3, Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,1103.0,19.779699002719855,XffJI53,HAOJIN,Future,2021.0,medium
0l5EgZ0,2023-01-27 13:04:32.703000+00:00,XffJI53,2437.9700000000007,-1.0788300037384033,37.185916900634766,2023-01-27 13:04:30+00:00,"Thika, Kiambu County, Kenya",-1.0606470108032227,37.17658233642578,2023-01-27 13:12:56+00:00,"A3, Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,506.00000000000006,17.34524110671937,XffJI53,HAOJIN,Future,2021.0,medium
tbTmkns,2023-01-27 12:32:31.523000+00:00,XffJI53,3081.140000000001,-1.0611640214920044,37.174198150634766,2023-01-27 12:32:29+00:00,"A3, Thika, Kiambu County, Kenya",-1.0787630081176758,37.18590545654297,2023-01-27 12:48:52+00:00,"Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,983.0000000000001,11.28393082400814,XffJI53,HAOJIN,Future,2021.0,medium
3FLnkCu,2023-01-27 12:13:19.116000+00:00,XffJI53,378.61999999999995,-1.0613549947738647,37.1768684387207,2023-01-27 12:13:14+00:00,"Thika, Kiambu County, Kenya",-1.061231017112732,37.17411804199219,2023-01-27 12:15:13+00:00,"A3, Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,119.00000000000001,11.454050420168064,XffJI53,HAOJIN,Future,2021.0,medium
EvLZceT,2023-01-27 11:36:52.627000+00:00,XffJI53,6339.740000000001,-1.0605599880218506,37.176490783691406,2023-01-27 11:36:48+00:00,"A3, Thika, Kiambu County, Kenya",-1.0614190101623535,37.176841735839844,2023-01-27 12:01:08+00:00,"Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,1460.0,15.632235616438358,XffJI53,HAOJIN,Future,2021.0,medium
tcKnhr1,2023-01-27 09:55:37.792000+00:00,XffJI53,1023.2800000000001,-1.060534954071045,37.176448822021484,2023-01-27 09:55:33+00:00,"A3, Thika, Kiambu County, Kenya",-1.0605590343475342,37.176456451416016,2023-01-27 10:30:48+00:00,"A3, Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,2115.0,1.7417531914893618,XffJI53,HAOJIN,Future,2021.0,medium
SiqhVa3,2023-01-27 08:05:54.976000+00:00,XffJI53,20420.32999999999,-1.0608210563659668,37.17723083496094,2023-01-27 08:05:52+00:00,"A3, Thika, Kiambu County, Kenya",-1.0605809688568115,37.17635726928711,2023-01-27 09:20:50+00:00,"A3, Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,4498.0,16.343527790128938,XffJI53,HAOJIN,Future,2021.0,medium
k4yLNf7,2023-01-27 04:40:30.964000+00:00,XffJI53,49324.94000000001,-1.0688560009002686,37.19071960449219,2023-01-27 04:40:28+00:00,"Thika, Kiambu County, Kenya",-1.019963026046753,37.2020149230957,2023-01-27 07:46:59+00:00,"Kabati, Muranga County, Kenya",Friday,4,1,2023,Weekday,11191.0,15.867195424895009,XffJI53,HAOJIN,Future,2021.0,medium
TW3AYSg,2023-01-27 03:15:46.711000+00:00,XffJI53,10800.330000000004,-1.0743039846420288,37.173439025878906,2023-01-27 03:15:44+00:00,"Thika, Kiambu County, Kenya",-1.0689640045166016,37.19062805175781,2023-01-27 03:51:59+00:00,"Thika, Kiambu County, Kenya",Friday,4,1,2023,Weekday,2175.0,17.876408275862076,XffJI53,HAOJIN,Future,2021.0,medium
RwU71C1,2023-01-26 15:37:49.728000+00:00,XffJI53,13723.82000000001,-1.0603950023651123,37.176368713378906,2023-01-26 15:37:36+00:00,"A3, Thika, Kiambu County, Kenya",-1.068856954574585,37.19060516357422,2023-01-26 17:05:14+00:00,"Thika, Kiambu County, Kenya",Thursday,4,1,2023,Weekday,5258.0,9.396301255230133,XffJI53,HAOJIN,Future,2021.0,medium
